,Date,RPM,Speed,nGear,Throttle,Brake,DRS,Source,Time,SessionTime
343,2018-10-20 22:00:08.850,10872,283,7,46,True,8,car,0 days 00:01:21.934000,0 days 01:15:08.786000
344,2018-10-20 22:00:09.090,10836,256,7,0,True,8,car,0 days 00:01:22.174000,0 days 01:15:09.026000
345,2018-10-20 22:00:09.330,10380,242,6,1,True,8,car,0 days 00:01:22.414000,0 days 01:15:09.266000
346,2018-10-20 22:00:09.531,10121,229,6,4,True,8,car,0 days 00:01:22.615000,0 days 01:15:09.467000
347,2018-10-20 22:00:09.850,11085,220,5,29,False,8,car,0 days 00:01:22.934000,0 days 01:15:09.786000
348,2018-10-20 22:00:10.051,11103,218,5,60,False,8,car,0 days 00:01:23.135000,0 days 01:15:09.987000
349,2018-10-20 22:00:10.291,11103,208,5,70,False,8,car,0 days 00:01:23.375000,0 days 01:15:10.227000
350,2018-10-20 22:00:10.531,11313,210,5,82,False,8,car,0 days 00:01:23.615000,0 days 01:15:10.467000
351,2018-10-20 22:00:10.770,11716,214,5,100,False,8,car,0 days 00:01:23.854000,0 days 01:15:10.706000
352,2018-10-20 22:00:11.010,11976,221,5,100,False,8,car,0 days 00:01:24.094000,0 days 01:15:10.946000
353,2018-10-20 22:00:11.211,11967,224,5,100,False,8,car,0 days 00:01:24.295000,0 days 01:15:11.147000
354,2018-10-20 22:00:11.451,12229,230,5,100,False,8,car,0 days 00:01:24.535000,0 days 01:15:11.387000
355,2018-10-20 22:00:11.691,10969,240,6,100,False,8,car,0 days 00:01:24.775000,0 days 01:15:11.627000
356,2018-10-20 22:00:11.931,11031,242,6,100,False,8,car,0 days 00:01:25.015000,0 days 01:15:11.867000
357,2018-10-20 22:00:12.171,11210,246,6,100,False,8,car,0 days 00:01:25.255000,0 days 01:15:12.107000
358,2018-10-20 22:00:12.410,11371,252,6,100,False,8,car,0 days 00:01:25.494000,0 days 01:15:12.346000
359,2018-10-20 22:00:12.611,11522,255,6,100,False,8,car,0 days 00:01:25.695000,0 days 01:15:12.547000
360,2018-10-20 22:00:12.851,11784,259,6,100,False,8,car,0 days 00:01:25.935000,0 days 01:15:12.787000
361,2018-10-20 22:00:13.091,10788,247,6,0,True,8,car,0 days 00:01:26.175000,0 days 01:15:13.027000
362,2018-10-20 22:00:13.331,9123,211,6,0,True,8,car,0 days 00:01:26.415000,0 days 01:15:13.267000
363,2018-10-20 22:00:13.571,8883,183,6,0,True,8,car,0 days 00:01:26.655000,0 days 01:15:13.507000
364,2018-10-20 22:00:13.851,9443,153,6,0,True,8,car,0 days 00:01:26.935000,0 days 01:15:13.787000
365,2018-10-20 22:00:14.092,9882,136,5,0,True,8,car,0 days 00:01:27.176000,0 days 01:15:14.028000
366,2018-10-20 22:00:14.332,9024,128,3,0,True,8,car,0 days 00:01:27.416000,0 days 01:15:14.268000
367,2018-10-20 22:00:14.571,8466,121,3,0,True,8,car,0 days 00:01:27.655000,0 days 01:15:14.507000
368,2018-10-20 22:00:14.811,8029,114,3,0,True,8,car,0 days 00:01:27.895000,0 days 01:15:14.747000
369,2018-10-20 22:00:15.051,7471,108,3,0,False,8,car,0 days 00:01:28.135000,0 days 01:15:14.987000
370,2018-10-20 22:00:15.291,7263,102,3,16,False,8,car,0 days 00:01:28.375000,0 days 01:15:15.227000
371,2018-10-20 22:00:15.491,7863,97,3,42,False,8,car,0 days 00:01:28.575000,0 days 01:15:15.427000
372,2018-10-20 22:00:15.731,8010,98,3,50,False,8,car,0 days 00:01:28.815000,0 days 01:15:15.667000
373,2018-10-20 22:00:15.971,8667,101,3,57,False,8,car,0 days 00:01:29.055000,0 days 01:15:15.907000
374,2018-10-20 22:00:16.210,9035,107,3,63,False,8,car,0 days 00:01:29.294000,0 days 01:15:16.146000
375,2018-10-20 22:00:16.450,9390,112,3,68,False,8,car,0 days 00:01:29.534000,0 days 01:15:16.386000
376,2018-10-20 22:00:16.690,10650,122,3,77,False,8,car,0 days 00:01:29.774000,0 days 01:15:16.626000
377,2018-10-20 22:00:16.891,10645,129,3,79,False,8,car,0 days 00:01:29.975000,0 days 01:15:16.827000
378,2018-10-20 22:00:17.131,11550,141,3,100,False,8,car,0 days 00:01:30.215000,0 days 01:15:17.067000
379,2018-10-20 22:00:17.371,12481,149,3,100,False,8,car,0 days 00:01:30.455000,0 days 01:15:17.307000
380,2018-10-20 22:00:17.611,11081,166,4,100,False,8,car,0 days 00:01:30.695000,0 days 01:15:17.547000
381,2018-10-20 22:00:17.850,11392,176,4,100,False,8,car,0 days 00:01:30.934000,0 days 01:15:17.786000
382,2018-10-20 22:00:18.051,11825,184,4,100,False,8,car,0 days 00:01:31.135000,0 days 01:15:17.987000
383,2018-10-20 22:00:18.291,11407,194,4,100,False,8,car,0 days 00:01:31.375000,0 days 01:15:18.227000
384,2018-10-20 22:00:18.531,10667,201,5,100,False,14,car,0 days 00:01:31.615000,0 days 01:15:18.467000
385,2018-10-20 22:00:18.771,11090,207,5,100,False,12,car,0 days 00:01:31.855000,0 days 01:15:18.707000
386,2018-10-20 22:00:19.011,11287,216,5,100,False,12,car,0 days 00:01:32.095000,0 days 01:15:18.947000
