,Date,SessionTime,DriverAhead,DistanceToDriverAhead,Time,RPM,Speed,nGear,Throttle,Brake,DRS,Source,Distance,RelativeDistance,Status,X,Y,Z
366,2019-11-02 21:56:54.098,0 days 01:11:53.096000,,96.93722222222219,0 days 00:00:49.019000,11198,293,7,100,False,12,car,3010.6811111111115,0.5480987687609676,OnTrack,11335,5252,1385
367,2019-11-02 21:56:54.214,0 days 01:11:53.212000,,96.93722222222219,0 days 00:00:49.135000,11293,293,7,100,False,12,pos,3020.116846423387,0.5498165577648996,OnTrack,11241,5229,1385
368,2019-11-02 21:56:54.299,0 days 01:11:53.297000,,96.93722222222219,0 days 00:00:49.220000,11388,293,7,100,False,12,car,3027.040277777778,0.5510769782680669,OnTrack,11174,5212,1385
369,2019-11-02 21:56:54.415,0 days 01:11:53.413000,,96.93722222222219,0 days 00:00:49.336000,10882,294,7,100,False,12,pos,3036.521876876522,0.5528031168394113,OnTrack,11086,5191,1385
370,2019-11-02 21:56:54.539,0 days 01:11:53.537000,,96.93722222222219,0 days 00:00:49.460000,10376,295,8,100,False,12,car,3046.706944444445,0.5546573228438677,OnTrack,10989,5167,1384
371,2019-11-02 21:56:54.715,0 days 01:11:53.713000,,96.93722222222219,0 days 00:00:49.636000,10404,296,8,100,False,12,pos,3061.261696007953,0.5573070360207762,OnTrack,10853,5135,1384
372,2019-11-02 21:56:54.778,0 days 01:11:53.776000,,96.93722222222219,0 days 00:00:49.699000,10433,298,8,100,False,12,car,3066.4908333333337,0.558259007891575,OnTrack,10804,5123,1383
373,2019-11-02 21:56:55.015,0 days 01:11:54.013000,,96.93722222222219,0 days 00:00:49.936000,10474,299,8,100,False,12,pos,3086.2304539723345,0.5618526338415688,OnTrack,10619,5080,1380
374,2019-11-02 21:56:55.058,0 days 01:11:54.056000,,96.93722222222219,0 days 00:00:49.979000,10515,300,8,100,False,12,car,3089.824166666667,0.5625068743374403,OnTrack,10583,5071,1379
375,2019-11-02 21:56:55.298,0 days 01:11:54.296000,,96.93722222222219,0 days 00:00:50.219000,10607,302,8,100,False,12,car,3109.957500000001,0.5661721762421584,OnTrack,10379,5026,1376
376,2019-11-02 21:56:55.315,0 days 01:11:54.313000,,96.93722222222219,0 days 00:00:50.236000,10621,303,8,100,False,12,pos,3111.3891132826043,0.566432803471871,OnTrack,10365,5023,1376
377,2019-11-02 21:56:55.537,0 days 01:11:54.535000,,96.93722222222219,0 days 00:00:50.458000,10636,304,8,100,False,12,car,3130.139722222223,0.5698463784384773,OnTrack,10184,4982,1372
378,2019-11-02 21:56:55.615,0 days 01:11:54.613000,,96.93722222222219,0 days 00:00:50.536000,10656,304,8,100,False,12,pos,3136.738940906796,0.5710477755650112,OnTrack,10121,4969,1371
379,2019-11-02 21:56:55.777,0 days 01:11:54.775000,,96.93722222222219,0 days 00:00:50.698000,10676,305,8,100,False,12,car,3150.4730555555566,0.5735480906270171,OnTrack,9989,4940,1367
380,2019-11-02 21:56:55.915,0 days 01:11:54.913000,,96.93722222222219,0 days 00:00:50.836000,10676,306,8,100,False,12,pos,3162.2291445319743,0.5756883033083399,OnTrack,9877,4917,1365
381,2019-11-02 21:56:55.978,0 days 01:11:54.976000,,96.93722222222219,0 days 00:00:50.899000,10676,307,8,100,False,12,car,3167.61388888889,0.5766686036600529,OnTrack,9825,4906,1363
382,2019-11-02 21:56:56.215,0 days 01:11:55.213000,,96.93722222222219,0 days 00:00:51.136000,10730,308,8,100,False,12,pos,3187.955992633463,0.5803719125144049,OnTrack,9632,4866,1361
383,2019-11-02 21:56:56.218,0 days 01:11:55.216000,,96.93722222222219,0 days 00:00:51.139000,10785,309,8,100,False,12,car,3188.2138888888903,0.5804188628936883,OnTrack,9629,4865,1360
384,2019-11-02 21:56:56.458,0 days 01:11:55.456000,,96.93722222222219,0 days 00:00:51.379000,10850,310,8,100,False,12,car,3208.8805555555564,0.5841812588885974,OnTrack,9425,4824,1358
385,2019-11-02 21:56:56.515,0 days 01:11:55.513000,,96.93722222222219,0 days 00:00:51.436000,10862,311,8,100,False,12,pos,3213.809178804766,0.5850785217453672,OnTrack,9377,4815,1358
386,2019-11-02 21:56:56.698,0 days 01:11:55.696000,,96.93722222222219,0 days 00:00:51.619000,10874,312,8,100,False,12,car,3229.6805555555566,0.5879679284060545,OnTrack,9221,4784,1355
387,2019-11-02 21:56:56.815,0 days 01:11:55.813000,,96.93722222222219,0 days 00:00:51.736000,10907,312,8,100,False,12,pos,3239.8448232410933,0.5898183477624052,OnTrack,9122,4766,1355
388,2019-11-02 21:56:56.938,0 days 01:11:55.936000,,96.93722222222219,0 days 00:00:51.859000,10941,313,8,100,False,12,car,3250.5472222222234,0.5917667346847855,OnTrack,9017,4746,1354
389,2019-11-02 21:56:57.115,0 days 01:11:56.113000,,96.93722222222219,0 days 00:00:52.036000,10952,313,8,100,False,12,pos,3265.9845844636025,0.5945771283881205,OnTrack,8866,4718,1355
390,2019-11-02 21:56:57.178,0 days 01:11:56.176000,,96.93722222222219,0 days 00:00:52.099000,10963,314,8,100,False,12,car,3271.4805555555563,0.5955776777247902,OnTrack,8811,4707,1355
391,2019-11-02 21:56:57.415,0 days 01:11:56.413000,,96.93722222222219,0 days 00:00:52.336000,10962,314,8,100,False,12,pos,3292.1518894267956,0.5993409233909152,OnTrack,8601,4669,1355
392,2019-11-02 21:56:57.418,0 days 01:11:56.416000,,96.93722222222219,0 days 00:00:52.339000,10961,314,8,100,False,12,car,3292.4138888888897,0.599388620764795,OnTrack,8598,4668,1355
393,2019-11-02 21:56:57.658,0 days 01:11:56.656000,,96.93722222222219,0 days 00:00:52.579000,11012,315,8,100,False,12,car,3313.4138888888897,0.6032117005660738,OnTrack,8385,4632,1355
394,2019-11-02 21:56:57.715,0 days 01:11:56.713000,,96.93722222222219,0 days 00:00:52.636000,11017,315,8,100,False,12,pos,3318.4096660172972,0.6041211888818503,OnTrack,8335,4624,1356
395,2019-11-02 21:56:57.898,0 days 01:11:56.896000,,96.93722222222219,0 days 00:00:52.819000,11023,316,8,100,False,12,car,3334.4805555555567,0.6070469171286265,OnTrack,8175,4596,1355
396,2019-11-02 21:56:58.014,0 days 01:11:57.012000,,96.93722222222219,0 days 00:00:52.935000,11035,317,8,100,False,12,pos,3344.7119674431506,0.6089095601822465,OnTrack,8078,4580,1355
397,2019-11-02 21:56:58.138,0 days 01:11:57.136000,,96.93722222222219,0 days 00:00:53.059000,11048,318,8,100,False,12,car,3355.680555555556,0.6109064072137268,OnTrack,7977,4563,1356
398,2019-11-02 21:56:58.314,0 days 01:11:57.312000,,96.93722222222219,0 days 00:00:53.235000,11074,318,8,100,False,12,pos,3371.2826366851923,0.6137467882244232,OnTrack,7832,4540,1358
399,2019-11-02 21:56:58.378,0 days 01:11:57.376000,,96.93722222222219,0 days 00:00:53.299000,11101,319,8,100,False,12,car,3376.947222222223,0.6147780340601012,OnTrack,7774,4530,1358
400,2019-11-02 21:56:58.579,0 days 01:11:57.577000,,96.93722222222219,0 days 00:00:53.500000,11111,318,8,100,False,12,car,3394.702222222223,0.6180103570063729,OnTrack,7586,4501,1357
401,2019-11-02 21:56:58.614,0 days 01:11:57.612000,,96.93722222222219,0 days 00:00:53.535000,11110,319,8,100,False,12,pos,3397.8042295647083,0.6185750818451573,OnTrack,7555,4497,1358
402,2019-11-02 21:56:58.819,0 days 01:11:57.817000,,96.93722222222219,0 days 00:00:53.740000,11110,320,8,100,False,12,car,3416.0355555555566,0.621894120614021,OnTrack,7385,4472,1358
403,2019-11-02 21:56:58.914,0 days 01:11:57.912000,,96.93722222222219,0 days 00:00:53.835000,11131,320,8,100,False,12,pos,3424.482219213054,0.6234318477196006,OnTrack,7308,4461,1359
404,2019-11-02 21:56:59.058,0 days 01:11:58.056000,,96.93722222222219,0 days 00:00:53.979000,11152,320,8,100,False,12,car,3437.2800000000007,0.625761701873304,OnTrack,7185,4443,1359
405,2019-11-02 21:56:59.214,0 days 01:11:58.212000,,96.93722222222219,0 days 00:00:54.135000,11153,320,8,100,False,12,pos,3451.147524624715,0.6282863044107554,OnTrack,7050,4425,1360
406,2019-11-02 21:56:59.298,0 days 01:11:58.296000,,96.93722222222219,0 days 00:00:54.219000,11154,320,8,100,False,12,car,3458.613333333334,0.6296454654809523,OnTrack,6977,4415,1360
407,2019-11-02 21:56:59.514,0 days 01:11:58.512000,,96.93722222222219,0 days 00:00:54.435000,11165,320,8,100,False,12,pos,3477.810389478122,0.6331403167948169,OnTrack,6792,4391,1361
408,2019-11-02 21:56:59.538,0 days 01:11:58.536000,,96.93722222222219,0 days 00:00:54.459000,11177,320,8,100,False,12,car,3479.9466666666676,0.6335292290886007,OnTrack,6771,4388,1361
409,2019-11-02 21:56:59.778,0 days 01:11:58.776000,,96.93722222222219,0 days 00:00:54.699000,11169,321,8,100,False,12,car,3501.3466666666673,0.6374251294575227,OnTrack,6564,4361,1361
410,2019-11-02 21:56:59.814,0 days 01:11:58.812000,,96.93722222222219,0 days 00:00:54.735000,11189,321,8,100,False,12,pos,3504.556259750962,0.6380094404332795,OnTrack,6534,4358,1361
411,2019-11-02 21:56:59.979,0 days 01:11:58.977000,,96.93722222222219,0 days 00:00:54.900000,11209,321,8,100,False,12,car,3519.2691666666674,0.640687946016495,OnTrack,6401,4341,1361
412,2019-11-02 21:57:00.114,0 days 01:11:59.112000,,96.93722222222219,0 days 00:00:55.035000,11218,321,8,100,False,12,pos,3531.3391112936915,0.6428852965644057,OnTrack,6286,4328,1361
413,2019-11-02 21:57:00.219,0 days 01:11:59.217000,,96.93722222222219,0 days 00:00:55.140000,11227,322,8,100,False,12,car,3540.735833333334,0.6445959831466911,OnTrack,6185,4315,1360
414,2019-11-02 21:57:00.414,0 days 01:11:59.412000,,96.93722222222219,0 days 00:00:55.335000,11239,322,8,100,False,12,pos,3558.1802962846377,0.6477717723825618,OnTrack,5988,4292,1360
415,2019-11-02 21:57:00.459,0 days 01:11:59.457000,,96.93722222222219,0 days 00:00:55.380000,11251,322,8,100,False,12,car,3562.202500000001,0.6485040202768871,OnTrack,5944,4286,1359
416,2019-11-02 21:57:00.698,0 days 01:11:59.696000,,96.93722222222219,0 days 00:00:55.619000,11183,322,8,100,False,12,car,3583.5797222222227,0.6523957739190406,OnTrack,5723,4260,1358
417,2019-11-02 21:57:00.714,0 days 01:11:59.712000,,96.93722222222219,0 days 00:00:55.635000,11180,322,8,100,False,12,pos,3585.0186488654595,0.6526577325564348,OnTrack,5710,4259,1358
418,2019-11-02 21:57:00.915,0 days 01:11:59.913000,,96.93722222222219,0 days 00:00:55.836000,11177,322,8,100,False,12,pos,3603.0409205495957,0.6559387126920911,OnTrack,5541,4238,1356
419,2019-11-02 21:57:00.938,0 days 01:11:59.936000,,96.93722222222219,0 days 00:00:55.859000,11175,322,8,100,False,12,car,3605.0463888888894,0.6563038110492366,OnTrack,5521,4235,1355
420,2019-11-02 21:57:01.178,0 days 01:12:00.176000,,96.93722222222219,0 days 00:00:56.099000,10195,298,8,0,True,8,car,3624.9130555555557,0.6599205659088591,OnTrack,5314,4210,1353
421,2019-11-02 21:57:01.215,0 days 01:12:00.213000,,96.93722222222219,0 days 00:00:56.136000,9965,281,8,0,True,8,pos,3627.7672323791867,0.6604401728499876,OnTrack,5283,4207,1353
422,2019-11-02 21:57:01.379,0 days 01:12:00.377000,,96.93722222222219,0 days 00:00:56.300000,9735,265,8,0,True,8,car,3639.7088888888893,0.6626141683640854,OnTrack,5144,4190,1351
423,2019-11-02 21:57:01.515,0 days 01:12:00.513000,,96.93722222222219,0 days 00:00:56.436000,9846,249,8,0,True,8,pos,3648.7542328230224,0.6642608860636188,OnTrack,5035,4177,1350
424,2019-11-02 21:57:01.619,0 days 01:12:00.617000,,96.93722222222219,0 days 00:00:56.540000,9957,233,8,0,True,8,car,3655.2422222222226,0.6654420337409043,OnTrack,4955,4167,1348
425,2019-11-02 21:57:01.815,0 days 01:12:00.813000,,96.93722222222219,0 days 00:00:56.736000,10351,219,8,0,True,8,pos,3666.5793237707626,0.6675059691663933,OnTrack,4817,4150,1347
426,2019-11-02 21:57:01.858,0 days 01:12:00.856000,,96.93722222222219,0 days 00:00:56.779000,10745,205,8,0,True,8,car,3668.851944444445,0.6679197029851325,OnTrack,4788,4146,1346
427,2019-11-02 21:57:02.098,0 days 01:12:01.096000,,96.93722222222219,0 days 00:00:57.019000,10387,169,7,0,True,8,car,3680.1186111111115,0.6699708156404217,OnTrack,4638,4125,1345
428,2019-11-02 21:57:02.115,0 days 01:12:01.113000,,96.93722222222219,0 days 00:00:57.036000,10228,159,7,0,True,8,pos,3680.859118560063,0.6701056260723637,OnTrack,4629,4124,1345
429,2019-11-02 21:57:02.337,0 days 01:12:01.335000,,96.93722222222219,0 days 00:00:57.258000,10069,149,4,0,True,8,car,3690.010555555556,0.6717716581642754,OnTrack,4508,4106,1344
430,2019-11-02 21:57:02.415,0 days 01:12:01.413000,,96.93722222222219,0 days 00:00:57.336000,10496,141,4,0,True,8,pos,3693.0050607128287,0.6723168120776848,OnTrack,4470,4101,1344
431,2019-11-02 21:57:02.538,0 days 01:12:01.536000,,96.93722222222219,0 days 00:00:57.459000,10924,134,3,0,True,8,car,3697.4922222222226,0.6731337061982389,OnTrack,4412,4092,1343
432,2019-11-02 21:57:02.715,0 days 01:12:01.713000,,96.93722222222219,0 days 00:00:57.636000,10474,127,3,0,True,8,pos,3703.4537814125138,0.6742190165089308,OnTrack,4332,4081,1342
433,2019-11-02 21:57:02.778,0 days 01:12:01.776000,,96.93722222222219,0 days 00:00:57.699000,10025,120,2,0,True,8,car,3705.4922222222226,0.674590117551107,OnTrack,4302,4076,1341
434,2019-11-02 21:57:03.015,0 days 01:12:02.013000,,96.93722222222219,0 days 00:00:57.936000,9700,116,2,0,True,8,pos,3712.93333139689,0.6759447820360964,OnTrack,4193,4060,1340
435,2019-11-02 21:57:03.018,0 days 01:12:02.016000,,96.93722222222219,0 days 00:00:57.939000,9376,113,2,0,True,8,car,3713.025555555556,0.6759615715750578,OnTrack,4191,4059,1339
436,2019-11-02 21:57:03.258,0 days 01:12:02.256000,,96.93722222222219,0 days 00:00:58.179000,8705,108,2,0,True,8,car,3720.225555555556,0.6772723417926391,OnTrack,4112,4047,1337
437,2019-11-02 21:57:03.315,0 days 01:12:02.313000,,96.93722222222219,0 days 00:00:58.236000,8586,104,2,0,True,8,pos,3721.8629314265772,0.6775704283935725,OnTrack,4095,4045,1337
438,2019-11-02 21:57:03.498,0 days 01:12:02.496000,,96.93722222222219,0 days 00:00:58.419000,8467,101,2,0,False,8,car,3726.9588888888893,0.678498154681303,OnTrack,4039,4036,1335
439,2019-11-02 21:57:03.615,0 days 01:12:02.613000,,96.93722222222219,0 days 00:00:58.536000,8298,99,2,0,False,8,pos,3730.1577076256112,0.6790805041717942,OnTrack,4006,4031,1334
440,2019-11-02 21:57:03.738,0 days 01:12:02.736000,,96.93722222222219,0 days 00:00:58.659000,8129,98,2,0,False,8,car,3733.4922222222226,0.6796875572861453,OnTrack,3971,4024,1332
441,2019-11-02 21:57:03.915,0 days 01:12:02.913000,,96.93722222222219,0 days 00:00:58.836000,7996,97,2,0,False,8,pos,3738.2514370815816,0.6805539791051339,OnTrack,3930,4009,1331
442,2019-11-02 21:57:03.977,0 days 01:12:02.975000,,96.93722222222219,0 days 00:00:58.898000,7863,96,2,0,False,8,car,3739.865555555556,0.6808478316639303,OnTrack,3918,3999,1330
443,2019-11-02 21:57:04.178,0 days 01:12:03.176000,,96.93722222222219,0 days 00:00:59.099000,8233,90,2,16,False,8,car,3744.8905555555557,0.6817626400449505,OnTrack,3896,3958,1330
444,2019-11-02 21:57:04.215,0 days 01:12:03.213000,,96.93722222222219,0 days 00:00:59.136000,8201,90,2,30,False,8,pos,3745.8149551997494,0.6819309283119992,OnTrack,3895,3950,1331
445,2019-11-02 21:57:04.418,0 days 01:12:03.416000,,96.93722222222219,0 days 00:00:59.339000,8170,91,2,45,False,8,car,3750.9572222222223,0.6828670853208754,OnTrack,3903,3903,1331
446,2019-11-02 21:57:04.515,0 days 01:12:03.513000,,96.93722222222219,0 days 00:00:59.436000,8550,93,2,51,False,8,pos,3753.4654497961583,0.6833237117101576,OnTrack,3913,3884,1331
447,2019-11-02 21:57:04.658,0 days 01:12:03.656000,,96.93722222222219,0 days 00:00:59.579000,8930,95,2,58,False,8,car,3757.290555555556,0.684020077641896,OnTrack,3929,3860,1331
448,2019-11-02 21:57:04.815,0 days 01:12:03.813000,,96.93722222222219,0 days 00:00:59.736000,9287,100,2,61,False,8,pos,3761.786268027707,0.6848385284773549,OnTrack,3950,3837,1331
449,2019-11-02 21:57:04.898,0 days 01:12:03.896000,,96.93722222222219,0 days 00:00:59.819000,9645,105,2,64,False,8,car,3764.290555555556,0.6852944375756556,OnTrack,3960,3823,1330
450,2019-11-02 21:57:05.099,0 days 01:12:04.097000,,96.93722222222219,0 days 00:01:00.020000,11044,114,2,81,False,8,car,3770.655555555556,0.6864531948582813,OnTrack,3985,3792,1330
451,2019-11-02 21:57:05.115,0 days 01:12:04.113000,,96.93722222222219,0 days 00:01:00.036000,11007,116,2,78,False,8,pos,3771.166761422456,0.6865462606118071,OnTrack,3987,3790,1330
452,2019-11-02 21:57:05.338,0 days 01:12:04.336000,,96.93722222222219,0 days 00:01:00.259000,10970,118,2,76,False,8,car,3778.489444444445,0.6878793654476419,OnTrack,4005,3769,1329
453,2019-11-02 21:57:05.414,0 days 01:12:04.412000,,96.93722222222219,0 days 00:01:00.335000,11090,128,2,88,False,8,pos,3781.260874385227,0.6883839082013212,OnTrack,4013,3760,1330
454,2019-11-02 21:57:05.578,0 days 01:12:04.576000,,96.93722222222219,0 days 00:01:00.499000,11211,138,2,100,False,8,car,3787.689444444445,0.6895542385034402,OnTrack,4036,3732,1330
455,2019-11-02 21:57:05.714,0 days 01:12:04.712000,,96.93722222222219,0 days 00:01:00.635000,11094,143,2,100,False,8,pos,3793.276654232921,0.6905713979742893,OnTrack,4058,3706,1330
456,2019-11-02 21:57:05.818,0 days 01:12:04.816000,,96.93722222222219,0 days 00:01:00.739000,10978,149,3,100,False,8,car,3797.622777777778,0.6913626159332514,OnTrack,4074,3686,1329
457,2019-11-02 21:57:06.014,0 days 01:12:05.012000,,96.93722222222219,0 days 00:01:00.935000,11186,151,3,100,False,8,pos,3805.922911915824,0.6928736671318735,OnTrack,4103,3652,1330
458,2019-11-02 21:57:06.058,0 days 01:12:05.056000,,96.93722222222219,0 days 00:01:00.979000,11394,154,3,100,False,8,car,3807.889444444445,0.6932316771694321,OnTrack,4108,3645,1330
459,2019-11-02 21:57:06.298,0 days 01:12:05.296000,,96.93722222222219,0 days 00:01:01.219000,10752,173,3,100,False,8,car,3819.4227777777783,0.695331336869817,OnTrack,4138,3608,1330
460,2019-11-02 21:57:06.314,0 days 01:12:05.312000,,96.93722222222219,0 days 00:01:01.235000,10870,177,3,100,False,8,pos,3820.218533118906,0.6954762052589325,OnTrack,4141,3606,1331
461,2019-11-02 21:57:06.499,0 days 01:12:05.497000,,96.93722222222219,0 days 00:01:01.420000,10988,182,4,100,False,8,car,3829.584444444445,0.6971812827069913,OnTrack,4171,3567,1332
462,2019-11-02 21:57:06.614,0 days 01:12:05.612000,,96.93722222222219,0 days 00:01:01.535000,11299,186,4,100,False,8,pos,3835.567823371056,0.6982705653316448,OnTrack,4191,3544,1334
463,2019-11-02 21:57:06.739,0 days 01:12:05.737000,,96.93722222222219,0 days 00:01:01.660000,11611,190,4,100,False,8,car,3842.2511111111116,0.6994872673490324,OnTrack,4209,3521,1335
464,2019-11-02 21:57:06.914,0 days 01:12:05.912000,,96.93722222222219,0 days 00:01:01.835000,11120,195,4,100,False,8,pos,3851.9776747622263,0.7012580020647671,OnTrack,4248,3474,1338
465,2019-11-02 21:57:06.979,0 days 01:12:05.977000,,96.93722222222219,0 days 00:01:01.900000,10630,201,4,100,False,8,car,3855.6511111111117,0.7019267563650865,OnTrack,4271,3443,1339
466,2019-11-02 21:57:07.214,0 days 01:12:06.212000,,96.93722222222219,0 days 00:01:02.135000,10630,204,4,100,False,8,pos,3869.1575366810275,0.7043856203071733,OnTrack,4389,3292,1343
467,2019-11-02 21:57:07.218,0 days 01:12:06.216000,,96.93722222222219,0 days 00:01:02.139000,10630,207,5,100,False,8,car,3869.393611111112,0.7044285979921853,OnTrack,4391,3289,1343
468,2019-11-02 21:57:07.458,0 days 01:12:06.456000,,96.93722222222219,0 days 00:01:02.379000,10255,214,5,40,True,8,car,3883.6602777777784,0.7070258649048,OnTrack,4521,3112,1347
469,2019-11-02 21:57:07.515,0 days 01:12:06.513000,,96.93722222222219,0 days 00:01:02.436000,9835,204,5,20,True,8,pos,3886.840507152442,0.7076048301755483,OnTrack,4555,3067,1348
470,2019-11-02 21:57:07.659,0 days 01:12:06.657000,,96.93722222222219,0 days 00:01:02.580000,9415,195,5,0,True,8,car,3894.5477777777783,0.7090079497303439,OnTrack,4643,2942,1349
471,2019-11-02 21:57:07.815,0 days 01:12:06.813000,,96.93722222222219,0 days 00:01:02.736000,9504,191,5,0,True,8,pos,3902.837485464674,0.7105171027787381,OnTrack,4734,2813,1351
472,2019-11-02 21:57:07.899,0 days 01:12:06.897000,,96.93722222222219,0 days 00:01:02.820000,9593,187,5,0,True,8,car,3907.014444444445,0.7112775240885634,OnTrack,4773,2755,1351
473,2019-11-02 21:57:08.115,0 days 01:12:07.113000,,96.93722222222219,0 days 00:01:03.036000,9975,171,5,0,True,8,pos,3916.381920462958,0.7129828863911984,OnTrack,4850,2639,1354
474,2019-11-02 21:57:08.139,0 days 01:12:07.137000,,96.93722222222219,0 days 00:01:03.060000,10358,155,4,0,True,8,car,3917.3477777777784,0.7131587220860179,OnTrack,4856,2628,1354
475,2019-11-02 21:57:08.379,0 days 01:12:07.377000,,96.93722222222219,0 days 00:01:03.300000,9153,137,3,0,True,8,car,3926.4811111111117,0.7148214583805423,OnTrack,4911,2540,1355
476,2019-11-02 21:57:08.415,0 days 01:12:07.413000,,96.93722222222219,0 days 00:01:03.336000,8840,132,3,0,True,8,pos,3927.788423454323,0.715059456447842,OnTrack,4919,2529,1356
477,2019-11-02 21:57:08.619,0 days 01:12:07.617000,,96.93722222222219,0 days 00:01:03.540000,8527,127,3,0,True,8,car,3934.9477777777784,0.7163628270623278,OnTrack,4955,2471,1356
478,2019-11-02 21:57:08.715,0 days 01:12:07.713000,,96.93722222222219,0 days 00:01:03.636000,8261,123,3,0,True,8,pos,3938.1967688329632,0.7169543104945952,OnTrack,4973,2444,1357
479,2019-11-02 21:57:08.857,0 days 01:12:07.855000,,96.93722222222219,0 days 00:01:03.778000,7996,120,3,0,True,8,car,3942.8811111111117,0.717807101653922,OnTrack,5000,2398,1357
480,2019-11-02 21:57:09.015,0 days 01:12:08.013000,,96.93722222222219,0 days 00:01:03.936000,7785,117,3,0,True,8,pos,3947.9487757742604,0.7187296771974143,OnTrack,5030,2350,1358
481,2019-11-02 21:57:09.058,0 days 01:12:08.056000,,96.93722222222219,0 days 00:01:03.979000,7574,115,3,0,True,8,car,3949.3019444444453,0.7189760234741146,OnTrack,5036,2338,1358
482,2019-11-02 21:57:09.298,0 days 01:12:08.296000,,96.93722222222219,0 days 00:01:04.219000,7466,110,3,0,False,8,car,3956.6352777777784,0.7203110672142436,OnTrack,5065,2284,1358
483,2019-11-02 21:57:09.315,0 days 01:12:08.313000,,96.93722222222219,0 days 00:01:04.236000,7288,107,3,0,False,8,pos,3957.1379361304957,0.7204025768806827,OnTrack,5067,2280,1359
484,2019-11-02 21:57:09.538,0 days 01:12:08.536000,,96.93722222222219,0 days 00:01:04.459000,7110,104,3,0,False,8,car,3963.5686111111117,0.7215732903867293,OnTrack,5079,2214,1360
485,2019-11-02 21:57:09.615,0 days 01:12:08.613000,,96.93722222222219,0 days 00:01:04.536000,7133,103,3,2,False,8,pos,3965.770731830723,0.7219741895887828,OnTrack,5080,2192,1361
486,2019-11-02 21:57:09.778,0 days 01:12:08.776000,,96.93722222222219,0 days 00:01:04.699000,7157,102,3,4,False,8,car,3970.3686111111115,0.7228112400366671,OnTrack,5073,2147,1361
487,2019-11-02 21:57:09.915,0 days 01:12:08.913000,,96.93722222222219,0 days 00:01:04.836000,7132,99,3,14,False,8,pos,3974.071100909629,0.7234852835587218,OnTrack,5063,2114,1362
488,2019-11-02 21:57:10.018,0 days 01:12:09.016000,,96.93722222222219,0 days 00:01:04.939000,7107,97,3,25,False,8,car,3976.835277777778,0.7239885058802356,OnTrack,5052,2092,1362
489,2019-11-02 21:57:10.215,0 days 01:12:09.213000,,96.93722222222219,0 days 00:01:05.136000,7269,98,3,31,False,8,pos,3982.2335756661378,0.724971273671582,OnTrack,5024,2056,1363
490,2019-11-02 21:57:10.258,0 days 01:12:09.256000,,96.93722222222219,0 days 00:01:05.179000,7431,99,3,38,False,8,car,3983.4352777777785,0.7251900452463518,OnTrack,5015,2047,1363
491,2019-11-02 21:57:10.498,0 days 01:12:09.496000,,96.93722222222219,0 days 00:01:05.419000,7633,103,3,47,False,8,car,3990.301944444445,0.7264401316575635,OnTrack,4956,2006,1363
492,2019-11-02 21:57:10.515,0 days 01:12:09.513000,,96.93722222222219,0 days 00:01:05.436000,7872,105,3,55,False,8,pos,3990.797283634677,0.7265303088600853,OnTrack,4952,2004,1363
493,2019-11-02 21:57:10.738,0 days 01:12:09.736000,,96.93722222222219,0 days 00:01:05.659000,8111,107,3,64,False,8,car,3997.4352777777785,0.7277387651138709,OnTrack,4901,1988,1363
494,2019-11-02 21:57:10.815,0 days 01:12:09.813000,,96.93722222222219,0 days 00:01:05.736000,8461,110,3,67,False,8,pos,3999.8224334762467,0.7281733501964099,OnTrack,4885,1986,1363
495,2019-11-02 21:57:10.978,0 days 01:12:09.976000,,96.93722222222219,0 days 00:01:05.899000,8812,114,3,71,False,8,car,4005.0352777777784,0.7291223558990956,OnTrack,4853,1984,1362
496,2019-11-02 21:57:11.115,0 days 01:12:10.113000,,96.93722222222219,0 days 00:01:06.036000,8974,117,3,72,False,8,pos,4009.554239415031,0.7299450392780543,OnTrack,4815,1985,1362
497,2019-11-02 21:57:11.218,0 days 01:12:10.216000,,96.93722222222219,0 days 00:01:06.139000,9137,120,3,74,False,8,car,4013.0352777777784,0.7305787672519637,OnTrack,4771,1986,1361
498,2019-11-02 21:57:11.415,0 days 01:12:10.413000,,96.93722222222219,0 days 00:01:06.336000,9529,123,3,78,False,8,pos,4019.9263851923765,0.7318333031360207,OnTrack,4665,1992,1360
499,2019-11-02 21:57:11.458,0 days 01:12:10.456000,,96.93722222222219,0 days 00:01:06.379000,9922,127,3,82,False,8,car,4021.5019444444456,0.7321201359337491,OnTrack,4640,1993,1359
500,2019-11-02 21:57:11.698,0 days 01:12:10.696000,,96.93722222222219,0 days 00:01:06.619000,10551,140,3,86,False,8,car,4030.8352777777786,0.7338192825120952,OnTrack,4512,1999,1358
501,2019-11-02 21:57:11.715,0 days 01:12:10.713000,,96.93722222222219,0 days 00:01:06.636000,10857,145,3,87,False,8,pos,4031.5253860594935,0.7339449177041198,OnTrack,4505,2000,1358
502,2019-11-02 21:57:11.899,0 days 01:12:10.897000,,96.93722222222219,0 days 00:01:06.820000,11163,150,3,89,False,8,car,4039.210277777778,0.7353439631471289,OnTrack,4440,2003,1355
503,2019-11-02 21:57:12.015,0 days 01:12:11.013000,,96.93722222222219,0 days 00:01:06.936000,11360,154,3,94,False,8,pos,4044.2383449644058,0.7362593299138275,OnTrack,4406,2005,1354
504,2019-11-02 21:57:12.138,0 days 01:12:11.136000,,96.93722222222219,0 days 00:01:07.059000,11557,159,3,100,False,8,car,4049.7661111111115,0.7372656675853352,OnTrack,4370,2006,1352
